,movieId,rating,title,userId
5,6819,,"Rage in Harlem, A (1991)",184136
6,164548,,Promise at Dawn (1970),184136
7,7387,,Dawn of the Dead (1978),184136
8,2321,,Pleasantville (1998),184136
9,27238,,Guest House Paradiso (1999),184136
0,69278,,Land of the Lost (2009),133598
1,51662,,300 (2007),133598
2,4232,,Spy Kids (2001),133598
3,61248,,Death Race (2008),133598
4,6593,,Freaky Friday (2003),133598
5,162662,,Hockney (2014),133598
6,99861,,Jesse Stone: Sea Change (2007),133598
7,67799,,The Butterfly Effect 3: Revelations (2009),133598
8,58879,,Shine a Light (2008),133598
9,84525,,Virus X (2010),133598
0,164765,,Love Finds You In Sugarcreek (2014),181374
1,131830,,Samba (2014),181374
2,116893,,Trash (2014),181374
3,71573,,Whiteout (2009),181374
4,153084,,Love on the Ground (1984),181374
5,8772,,"Spy Who Came in from the Cold, The (1965)",181374
6,79846,,Spider Forest (Geomi sup) (2004),181374
7,5021,,Murder by Death (1976),181374
8,80094,,"Last Exorcism, The (2010)",181374
9,27692,,And Starring Pancho Villa as Himself (2003),181374
0,37733,,"History of Violence, A (2005)",140790
1,96610,,Looper (2012),140790
2,56174,,I Am Legend (2007),140790
3,152081,,Zootopia (2016),140790
4,54001,,Harry Potter and the Order of the Phoenix (2007),140790
5,111364,,Godzilla (2014),140790
6,30793,,Charlie and the Chocolate Factory (2005),140790
7,115713,,Ex Machina (2015),140790
8,110553,,The Amazing Spider-Man 2 (2014),140790
9,122916,,Thor: Ragnarok (2017),140790
0,56174,,I Am Legend (2007),140789
1,8644,,"I, Robot (2004)",140789
2,79702,,Scott Pilgrim vs. the World (2010),140789
3,106916,,American Hustle (2013),140789
4,119145,5.0,Kingsman: The Secret Service (2015),140789
5,48394,,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",140789
6,63082,,Slumdog Millionaire (2008),140789
7,164179,4.0,Arrival (2016),140789
0,117418,,Victor and the Secret of Crocodile Mansion (2012),140788
1,54999,,Shoot 'Em Up (2007),140788
2,159851,,Troublemakers: The Story of Land Art (2015),140788
3,84794,,What Is It? (2005),140788
4,104361,,Ain't Them Bodies Saints (2013),140788
5,81314,,Big Game (2008),140788
6,104303,,Jobs (2013),140788
7,80430,,Palermo Shooting (2008),140788
8,139813,,Sand Castles (2014),140788
9,133243,,Call + Response (2008),140788
0,32211,,Thriller: A Cruel Picture (Thriller - en grym film) (1974),177163
1,163194,,Davy Crockett and the River Pirates (1956),177163
2,59935,,Flesh Gordon (1974),177163
3,155996,,Alex: The Life of a Child (1986),177163
4,5021,,Murder by Death (1976),177163
5,38881,,Punishment Park (1971),177163
6,149080,,A Fare to Remember,177163
0,98275,,"Octopus, The (Le poulpe) (1998)",130130
1,1585,,Love Serenade (1996),130130
2,2008,,"This World, Then the Fireworks (1997)",130130
3,8772,,"Spy Who Came in from the Cold, The (1965)",130130
4,32058,,Class Action (1991),130130
5,5960,,Bad Influence (1990),130130
6,44397,,"Hills Have Eyes, The (2006)",130130
7,1983,0.5,Halloween II (1981),130130
8,519,,RoboCop 3 (1993),130130
9,2840,,Stigmata (1999),130130
0,164230,,Money Play$ (1998),103576
1,6464,,Good Burger (1997),103576
2,99611,,Confessions of a Pop Performer (1975),103576
3,2171,,Next Stop Wonderland (1998),103576
4,3581,,Human Traffic (1999),103576
5,89819,,Punk in London (1977),103576
6,1428,,Angel Baby (1995),103576
7,4541,,"Serpent and the Rainbow, The (1988)",103576
8,128129,,The Dead Are Alive (1972),103576
9,4934,,"Exterminator, The (1980)",103576
0,145160,,Half Past Dead 2 (2007),140778
1,95971,,Dikkenek (2006),140778
2,89343,,Red State (2011),140778
3,105593,,Filth (2013),140778
4,129949,,Assassin (2015),140778
5,129951,,Rich Hill (2014),140778
6,3338,,For All Mankind (1989),140778
7,129945,,Refuge (2012),140778
8,144588,,Days of Wrath (2013),140778
9,145759,,American Warships (2012),140778
0,56174,4.5,I Am Legend (2007),140771
1,69278,,Land of the Lost (2009),140771
2,71535,4.5,Zombieland (2009),140771
3,61248,,Death Race (2008),140771
4,162662,,Hockney (2014),140771
5,99861,,Jesse Stone: Sea Change (2007),140771
6,104361,,Ain't Them Bodies Saints (2013),140771
7,2167,,Blade (1998),140771
8,58879,,Shine a Light (2008),140771
9,84525,,Virus X (2010),140771
0,60514,,Journey to the Center of the Earth (2008),167473
1,79796,,Centurion (2010),167473
2,45074,,"Wild, The (2006)",167473
3,8014,,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",167473
4,67799,,The Butterfly Effect 3: Revelations (2009),167473
5,54378,,Man's Job (Miehen työ) (2007),167473
6,33688,,Parineeta (2005),167473
7,27158,,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",167473
8,80094,,"Last Exorcism, The (2010)",167473
0,33162,,Kingdom of Heaven (2005),140780
1,139016,,The Void (2001),140780
2,104241,,Kick-Ass 2 (2013),140780
3,54286,,"Bourne Ultimatum, The (2007)",140780
4,70183,,"Ugly Truth, The (2009)",140780
5,165287,,The Swap (2016),140780
6,74458,,Shutter Island (2010),140780
7,59392,,Stargate: The Ark of Truth (2008),140780
8,143355,,Wonder Woman (2017),140780
9,158675,,Getting That Girl (2011),140780
0,114420,,When Eight Bells Toll (1971),140773
1,141808,,A Summer to Remember (1960),140773
2,1248,,Touch of Evil (1958),140773
3,68159,,State of Play (2009),140773
4,3103,,Stanley & Iris (1990),140773
5,136642,,Madame Bovary (2014),140773
6,87094,,Dreams (Kvinnodröm) (1955),140773
7,124125,,Way Back Home (2013),140773
8,44397,,"Hills Have Eyes, The (2006)",140773
9,139517,,One Missed Call 2 (2005),140773
0,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",140770
1,4531,,Red Heat (1988),140770
2,141808,,A Summer to Remember (1960),140770
3,7450,,Laws of Attraction (2004),140770
4,3674,,For the Love of Benji (1977),140770
5,3103,,Stanley & Iris (1990),140770
6,87094,,Dreams (Kvinnodröm) (1955),140770
7,2167,,Blade (1998),140770
8,69429,,Home from the Hill (1960),140770
9,43904,,When a Stranger Calls (2006),140770
0,6093,,"Last Unicorn, The (1982)",144743
1,514,,"Ref, The (1994)",144743
2,3210,,Fast Times at Ridgemont High (1982),144743
3,183,,Mute Witness (1994),144743
4,4395,,Big Deal on Madonna Street (I Soliti Ignoti) (1958),144743
5,6421,,"Rare Breed, The (1966)",144743
6,109450,,News from Home (1977),144743
7,4697,,Basket Case (1982),144743
8,4036,,Shadow of the Vampire (2000),144743
9,26569,,Dead End Drive-In (1986),144743
0,33098,,Ike: Countdown to D-Day (2004),112551
1,6709,,Once Upon a Time in Mexico (2003),112551
2,8644,,"I, Robot (2004)",112551
3,26209,,"Magic Christian, The (1969)",112551
4,2171,,Next Stop Wonderland (1998),112551
5,106916,,American Hustle (2013),112551
6,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),112551
7,137054,,Daniels Daughter (2008),112551
8,6881,,Pieces of April (2003),112551
9,2167,,Blade (1998),112551
0,120799,,Terminator Genisys (2015),143065
1,56174,,I Am Legend (2007),143065
2,152081,,Zootopia (2016),143065
3,160360,,How to Let Go of the World and Love All the Things Climate Can't Change (2016),143065
4,107406,,Snowpiercer (2013),143065
5,149334,,Nocturnal Animals,143065
6,115667,,"Love, Rosie (2014)",143065
7,134370,,Still the Water (2014),143065
8,60037,,"Happening, The (2008)",143065
0,1690,,Alien: Resurrection (1997),140570
1,117529,,Jurassic World (2015),140570
2,5816,,Harry Potter and the Chamber of Secrets (2002),140570
3,2681,,Free Enterprise (1998),140570
4,3328,,Ghost Dog: The Way of the Samurai (1999),140570
5,5645,,Texasville (1990),140570
6,1172,,Cinema Paradiso (Nuovo cinema Paradiso) (1989),140570
7,1059,,William Shakespeare's Romeo + Juliet (1996),140570
8,63082,,Slumdog Millionaire (2008),140570
0,123318,,Legendary: Tomb of the Dragon (2013),127060
1,106599,,Breakout (2013),127060
2,49284,,10 Items or Less (2006),127060
3,46915,,End Game (2006),127060
4,159622,,8213: Gacy House (2010),127060
5,107730,,By the People: The Election of Barack Obama (2009),127060
6,94101,,Crime After Crime (2011),127060
7,176265,,Wild Things 2 (2004),127060
8,100452,,"Devil's Tomb, The (2009)",127060
9,27652,,Rhinoceros Eyes,127060
0,111844,,Bad Asses (Bad Ass 2) (2014),140776
1,68157,,Inglourious Basterds (2009),140776
2,5349,,Spider-Man (2002),140776
3,6624,,Agent Cody Banks (2003),140776
4,69122,,"Hangover, The (2009)",140776
5,110433,,Möbius (2013),140776
6,108770,,I Saw the Sun (Günesi gördüm) (2009),140776
7,62304,,"Tulse Luper Suitcases, Part 1: The Moab Story, The (2003)",140776
8,103481,,Return of the Living Dead: Necropolis (2005),140776
9,5094,,Rollerball (2002),140776
0,154160,,Bodyguard (2011),185794
1,130081,,Our Summer in Provence (2014),185794
2,99731,,Dabangg 2 (2012),185794
3,59376,,Hero Wanted (2008),185794
4,58303,,"Counterfeiters, The (Die Fälscher) (2007)",185794
5,57534,,"Eye, The (2008)",185794
6,65045,,Alien Raiders (2008),185794
7,158659,,10 Rules for Sleeping Around (2013),185794
8,68519,,S. Darko (S. Darko: A Donnie Darko Tale) (2009),185794
0,34405,,Serenity (2005),201357
1,34048,,War of the Worlds (2005),201357
2,114180,,"Maze Runner, The (2014)",201357
3,152081,,Zootopia (2016),201357
4,111364,,Godzilla (2014),201357
5,6711,,Lost in Translation (2003),201357
6,136914,,RISE (2014),201357
7,115713,,Ex Machina (2015),201357
8,110553,,The Amazing Spider-Man 2 (2014),201357
0,73017,,Sherlock Holmes (2009),140775
1,51662,,300 (2007),140775
2,68358,,Star Trek (2009),140775
3,122900,,Ant-Man (2015),140775
4,54001,,Harry Potter and the Order of the Phoenix (2007),140775
5,8644,,"I, Robot (2004)",140775
6,88405,,Friends with Benefits (2011),140775
7,106916,,American Hustle (2013),140775
8,46578,,Little Miss Sunshine (2006),140775
9,122916,,Thor: Ragnarok (2017),140775
0,92507,,Safe House (2012),140767
1,2628,,Star Wars: Episode I - The Phantom Menace (1999),140767
2,55276,,Michael Clayton (2007),140767
3,1172,,Cinema Paradiso (Nuovo cinema Paradiso) (1989),140767
4,1222,,Full Metal Jacket (1987),140767
5,117176,,The Theory of Everything (2014),140767
6,114342,,Force Majeure (Turist) (2014),140767
7,50068,,Letters from Iwo Jima (2006),140767
8,1219,,Psycho (1960),140767
9,113573,,Sin City: A Dame to Kill For (2014),140767
0,124354,,Hanzo the Razor: The Snare (1973),130953
1,2404,,Rambo III (1988),130953
2,4630,,No Holds Barred (1989),130953
3,26776,,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),130953
4,109347,,Bigfoot: The Unforgettable Encounter (1994),130953
5,1399,,Marvin's Room (1996),130953
6,109446,,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono) (1963),130953
7,7387,,Dawn of the Dead (1978),130953
8,842,,Tales from the Crypt Presents: Bordello of Blood (1996),130953
9,147524,,Save Me (1994),130953
0,42015,,Casanova (2005),129877
1,50798,,Epic Movie (2007),129877
2,103141,,Monsters University (2013),129877
3,151384,,Plastic Planet (2009),129877
4,96363,,The Legend Is Born: Ip Man,129877
5,140174,,Room (2015),129877
6,47610,,"Illusionist, The (2006)",129877
7,64622,,"Reader, The (2008)",129877
8,80549,,Easy A (2010),129877
9,63113,,Quantum of Solace (2008),129877
0,69278,,Land of the Lost (2009),140765
1,61248,,Death Race (2008),140765
2,46948,,Monster House (2006),140765
3,111439,,Legends of Oz: Dorothy's Return (2014),140765
4,6593,,Freaky Friday (2003),140765
5,60475,,"Violin, El (2005)",140765
6,169388,,Missing (2007),140765
7,136305,,Sharknado 3: Oh Hell No! (2015),140765
8,6379,,Wrong Turn (2003),140765
9,53127,,Bug (2007),140765
0,114420,,When Eight Bells Toll (1971),139703
1,141808,,A Summer to Remember (1960),139703
2,6156,,Shanghai Knights (2003),139703
3,100081,,Bad Luck (Zezowate szczescie) (1960),139703
4,6628,,Hot Dog... The Movie (1984),139703
5,4645,,Cure (1997),139703
6,8772,,"Spy Who Came in from the Cold, The (1965)",139703
7,34464,,Christmas in August (Palwolui Christmas) (1998),139703
8,52199,,Damnation (Karhozat) (1987),139703
9,109374,,"Grand Budapest Hotel, The (2014)",139703
0,6934,,"Matrix Revolutions, The (2003)",140492
1,56174,,I Am Legend (2007),140492
2,117529,,Jurassic World (2015),140492
3,5816,,Harry Potter and the Chamber of Secrets (2002),140492
4,103335,3.5,Despicable Me 2 (2013),140492
5,102123,,This Is the End (2013),140492
6,7147,4.5,Big Fish (2003),140492
7,121173,,Must Have Been Love (2012),140492
8,58828,,The Visitation,140492
9,45499,3.0,X-Men: The Last Stand (2006),140492
0,142921,,Essex Boys: Law of Survival (2015),111869
1,69278,,Land of the Lost (2009),111869
2,8644,,"I, Robot (2004)",111869
3,49284,,10 Items or Less (2006),111869
4,6593,,Freaky Friday (2003),111869
5,106916,,American Hustle (2013),111869
6,99861,,Jesse Stone: Sea Change (2007),111869
7,132432,,Five Dances (2013),111869
8,84525,,Virus X (2010),111869
0,114420,,When Eight Bells Toll (1971),140759
1,1690,,Alien: Resurrection (1997),140759
2,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",140759
3,141808,,A Summer to Remember (1960),140759
4,70183,,"Ugly Truth, The (2009)",140759
5,3103,,Stanley & Iris (1990),140759
6,8772,,"Spy Who Came in from the Cold, The (1965)",140759
7,1059,,William Shakespeare's Romeo + Juliet (1996),140759
8,90746,,"Adventures of Tintin, The (2011)",140759
9,10,,GoldenEye (1995),140759
0,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",130853
1,5582,,Captain Ron (1992),130853
2,5433,,Silver Bullet (Stephen King's Silver Bullet) (1985),130853
3,1186,,"Sex, Lies, and Videotape (1989)",130853
4,2140,,"Dark Crystal, The (1982)",130853
5,891,,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),130853
6,40815,,Harry Potter and the Goblet of Fire (2005),130853
7,2841,,Stir of Echoes (1999),130853
8,45756,,Tammy and the Bachelor (1957),130853
9,8447,,This Island Earth (1955),130853
0,46948,,Monster House (2006),140755
1,111439,,Legends of Oz: Dorothy's Return (2014),140755
2,79702,,Scott Pilgrim vs. the World (2010),140755
3,44397,,"Hills Have Eyes, The (2006)",140755
4,60475,,"Violin, El (2005)",140755
5,169388,,Missing (2007),140755
6,136305,,Sharknado 3: Oh Hell No! (2015),140755
7,93840,,"Cabin in the Woods, The (2012)",140755
8,6379,,Wrong Turn (2003),140755
9,53127,,Bug (2007),140755
0,33162,,Kingdom of Heaven (2005),204617
1,96610,,Looper (2012),204617
2,6365,,"Matrix Reloaded, The (2003)",204617
3,56174,,I Am Legend (2007),204617
4,104241,,Kick-Ass 2 (2013),204617
5,114180,,"Maze Runner, The (2014)",204617
6,111364,,Godzilla (2014),204617
7,110553,,The Amazing Spider-Man 2 (2014),204617
8,94864,,Prometheus (2012),204617
9,122916,,Thor: Ragnarok (2017),204617
0,111844,,Bad Asses (Bad Ass 2) (2014),137254
1,69278,,Land of the Lost (2009),137254
2,8370,,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",137254
3,106599,,Breakout (2013),137254
4,6593,,Freaky Friday (2003),137254
5,159622,,8213: Gacy House (2010),137254
6,162662,,Hockney (2014),137254
7,67799,,The Butterfly Effect 3: Revelations (2009),137254
8,84525,,Virus X (2010),137254
0,92507,,Safe House (2012),140764
1,5816,5.0,Harry Potter and the Chamber of Secrets (2002),140764
2,6882,,Returner (Ritaanaa) (2002),140764
3,6593,,Freaky Friday (2003),140764
4,64030,,Transporter 3 (2008),140764
5,5669,,Bowling for Columbine (2002),140764
6,55276,,Michael Clayton (2007),140764
7,40815,4.0,Harry Potter and the Goblet of Fire (2005),140764
8,90746,,"Adventures of Tintin, The (2011)",140764
9,91842,,Contraband (2012),140764
0,73017,,Sherlock Holmes (2009),140761
1,68358,,Star Trek (2009),140761
2,8644,,"I, Robot (2004)",140761
3,2628,,Star Wars: Episode I - The Phantom Menace (1999),140761
4,88405,,Friends with Benefits (2011),140761
5,106916,,American Hustle (2013),140761
6,1222,,Full Metal Jacket (1987),140761
7,1219,,Psycho (1960),140761
8,1200,5.0,Aliens (1986),140761
9,1214,5.0,Alien (1979),140761
0,8361,,"Day After Tomorrow, The (2004)",140762
1,98809,,"Hobbit: An Unexpected Journey, The (2012)",140762
2,597,,Pretty Woman (1990),140762
3,1523,,"Truth or Consequences, N.M. (1997)",140762
4,97306,,Seven Psychopaths (2012),140762
5,27866,,In My Father's Den (2004),140762
6,2333,,Gods and Monsters (1998),140762
7,139233,,Sons of Liberty (2013),140762
8,66097,,Coraline (2009),140762
9,2959,,Fight Club (1999),140762
0,6294,,Bulletproof Monk (2003),140754
1,63072,,"Road, The (2009)",140754
2,106487,,The Hunger Games: Catching Fire (2013),140754
3,141950,,6 Years (2015),140754
4,44397,,"Hills Have Eyes, The (2006)",140754
5,122886,,Star Wars: Episode VII - The Force Awakens (2015),140754
6,69757,,(500) Days of Summer (2009),140754
7,91707,,In the Land of Blood and Honey (2011),140754
8,68319,,X-Men Origins: Wolverine (2009),140754
9,6281,,Phone Booth (2002),140754
0,69278,,Land of the Lost (2009),133707
1,60289,,Kit Kittredge: An American Girl (2008),133707
2,157330,,Black & White: The Dawn of Assault (2012),133707
3,54331,,You Kill Me (2007),133707
4,109452,,Omar (2013),133707
5,104361,,Ain't Them Bodies Saints (2013),133707
6,7449,,Godsend (2004),133707
7,64622,,"Reader, The (2008)",133707
8,84525,,Virus X (2010),133707
0,6350,,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),143054
1,2008,,"This World, Then the Fireworks (1997)",143054
2,8772,,"Spy Who Came in from the Cold, The (1965)",143054
3,122,,Boomerang (1992),143054
4,100452,,"Devil's Tomb, The (2009)",143054
5,161948,,Tibetana,143054
0,114420,,When Eight Bells Toll (1971),140757
1,1690,,Alien: Resurrection (1997),140757
2,1101,,Top Gun (1986),140757
3,106916,,American Hustle (2013),140757
4,8772,,"Spy Who Came in from the Cold, The (1965)",140757
5,1059,,William Shakespeare's Romeo + Juliet (1996),140757
6,27904,,"Scanner Darkly, A (2006)",140757
7,1214,1.0,Alien (1979),140757
8,6281,,Phone Booth (2002),140757
9,2012,,Back to the Future Part III (1990),140757
0,1019,,"20,000 Leagues Under the Sea (1954)",199963
1,152105,,Dad's Army (1971),199963
2,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),199963
3,99861,,Jesse Stone: Sea Change (2007),199963
4,39818,,"Swindle, The (Bidone, Il) (1955)",199963
5,127116,,Experimenter (2015),199963
6,1840,,He Got Game (1998),199963
7,121298,,Over My Dead Body (1995),199963
8,84525,,Virus X (2010),199963
9,5343,,"Temp, The (1993)",199963
0,51662,,300 (2007),140381
1,8644,,"I, Robot (2004)",140381
2,2628,,Star Wars: Episode I - The Phantom Menace (1999),140381
3,1617,,L.A. Confidential (1997),140381
4,106916,5.0,American Hustle (2013),140381
5,1222,,Full Metal Jacket (1987),140381
6,48394,,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",140381
7,1219,,Psycho (1960),140381
8,164179,3.5,Arrival (2016),140381
9,8665,4.5,"Bourne Supremacy, The (2004)",140381
0,157330,,Black & White: The Dawn of Assault (2012),163215
1,33437,,Unleashed (Danny the Dog) (2005),163215
2,1399,,Marvin's Room (1996),163215
3,128542,,Wyrmwood (2015),163215
4,69269,,Salaam Namaste (2005),163215
5,78316,,Letters to Juliet (2010),163215
6,27741,,"Twilight Samurai, The (Tasogare Seibei) (2002)",163215
